inventory_date,store_id,product_id,stock_qty,stock_value,reorder_point,days_of_cover,stock_status
2024-11-30,S005,P0052,0,0.0,1,0.0,Low
2024-11-30,S005,P0053,0,0.0,1,0.0,Low
2024-11-30,S005,P0054,0,0.0,1,0.0,Low
2024-11-30,S005,P0055,1,93.43,1,5.2,Low
2024-11-30,S005,P0056,2,77.58,1,10.0,Normal
2024-11-30,S005,P0057,0,0.0,1,0.0,Low
2024-11-30,S005,P0058,2,180.0,1,20.0,Normal
2024-11-30,S005,P0059,1,102.02,1,9.9,Low
2024-11-30,S005,P0060,4,160.2,1,26.1,Normal
2024-11-30,S005,P0061,0,0.0,1,0.0,Low
2024-11-30,S005,P0062,2,299.82,1,14.6,Normal
2024-11-30,S005,P0063,0,0.0,1,0.0,Low
2024-11-30,S005,P0064,0,0.0,1,0.0,Low
2024-11-30,S005,P0065,1,64.18,1,5.2,Low
2024-11-30,S005,P0066,1,217.01,1,7.0,Low
2024-11-30,S005,P0067,4,361.56,1,40.0,Normal
2024-11-30,S005,P0068,5,281.75,1,22.3,Overstock
2024-11-30,S005,P0069,0,0.0,1,0.0,Low
2024-11-30,S005,P0070,2,324.38,1,9.9,Normal
2024-11-30,S005,P0071,4,809.96,1,22.2,Normal
2024-11-30,S005,P0072,1,188.43,1,9.4,Low
2024-11-30,S005,P0073,4,611.48,1,35.7,Normal
2024-11-30,S005,P0074,0,0.0,1,0.0,Low
2024-11-30,S005,P0075,0,0.0,1,0.0,Low
2024-11-30,S005,P0076,1,41.67,1,6.5,Low
2024-11-30,S005,P0077,1,58.58,1,5.8,Low
2024-11-30,S005,P0078,3,221.58,1,22.0,Normal
2024-11-30,S005,P0079,3,537.96,1,27.4,Normal
2024-11-30,S005,P0080,0,0.0,1,0.0,Low
2024-11-30,S005,P0081,3,646.8,1,15.5,Normal
2024-11-30,S005,P0082,2,136.36,1,17.4,Normal
2024-11-30,S005,P0083,1,84.36,1,10.0,Low
2024-11-30,S005,P0084,0,0.0,1,0.0,Low
2024-11-30,S005,P0085,3,558.21,1,24.4,Normal
2024-11-30,S005,P0086,6,457.44,1,38.5,Overstock
2024-11-30,S005,P0087,4,346.16,1,29.9,Normal
2024-11-30,S005,P0088,5,768.35,1,20.3,Overstock
2024-11-30,S005,P0089,5,180.75,3,23.5,Normal
2024-11-30,S005,P0090,8,1238.0,3,39.6,Normal
2024-11-30,S005,P0091,5,404.2,2,43.6,Normal
2024-11-30,S005,P0092,7,734.09,2,53.4,Normal
2024-11-30,S005,P0093,6,279.66,3,32.3,Normal
2024-11-30,S005,P0094,5,463.95,2,38.9,Normal
2024-11-30,S005,P0095,9,723.42,3,45.1,Normal
2024-11-30,S005,P0096,3,191.85,2,26.1,Normal
2024-11-30,S005,P0097,4,253.2,2,22.5,Normal
2024-11-30,S005,P0098,2,195.24,1,18.3,Normal
2024-11-30,S005,P0099,5,530.85,1,50.0,Overstock
2024-11-30,S005,P0100,8,481.36,2,54.2,Normal
2024-11-30,S005,P0101,2,163.7,2,17.9,Low
2024-11-30,S005,P0102,8,897.92,3,35.7,Normal
2024-11-30,S005,P0103,8,1076.64,2,50.5,Normal
2024-11-30,S005,P0104,6,797.52,2,34.9,Normal
2024-11-30,S005,P0105,4,631.0,2,30.5,Normal
2024-11-30,S005,P0106,0,0.0,1,0.0,Low
2024-11-30,S005,P0107,1,89.21,2,8.7,Low
2024-11-30,S005,P0108,7,902.86,2,44.9,Normal
2024-11-30,S005,P0109,0,0.0,1,0.0,Low
2024-11-30,S005,P0110,4,154.68,1,40.0,Normal
2024-11-30,S005,P0111,9,951.93,2,78.4,Overstock
2024-11-30,S005,P0112,8,659.44,2,50.5,Normal
2024-11-30,S005,P0113,15,844.35,3,74.2,Overstock
2024-11-30,S005,P0114,8,702.72,2,55.2,Normal
2024-11-30,S005,P0115,6,719.4,2,37.9,Normal
2024-11-30,S005,P0116,3,435.06,2,21.1,Normal
2024-11-30,S005,P0117,9,662.58,2,57.8,Overstock
2024-11-30,S005,P0118,2,156.16,1,20.0,Normal
2024-11-30,S005,P0119,4,114.88,3,18.1,Normal
2024-11-30,S005,P0120,5,762.25,2,28.6,Normal
2024-11-30,S005,P0121,5,310.0,2,50.0,Normal
2024-11-30,S005,P0122,6,1457.94,2,49.9,Normal
2024-11-30,S005,P0123,5,673.0,2,50.0,Normal
2024-11-30,S005,P0124,0,0.0,1,0.0,Low
2024-11-30,S005,P0125,4,1383.08,1,40.0,Normal
2024-11-30,S005,P0126,3,783.72,1,30.0,Normal
2024-11-30,S005,P0127,6,636.84,3,43.9,Normal
2024-11-30,S005,P0128,2,377.8,1,20.0,Normal
2024-11-30,S005,P0129,2,637.64,1,20.0,Normal
2024-11-30,S005,P0130,3,1031.61,1,30.0,Normal
2024-11-30,S005,P0131,2,272.48,2,18.3,Low
2024-11-30,S005,P0132,3,1148.61,1,30.0,Normal
2024-11-30,S005,P0133,6,670.86,2,60.0,Normal
2024-11-30,S005,P0134,7,2675.68,1,70.0,Overstock
2024-11-30,S005,P0135,14,1638.7,3,100.5,Overstock
2024-11-30,S005,P0136,1,388.01,1,10.0,Low
2024-11-30,S005,P0137,5,1278.85,1,50.0,Overstock
2024-11-30,S005,P0138,8,3040.8,2,71.4,Normal
2024-11-30,S005,P0139,4,1188.2,2,37.5,Normal
2024-11-30,S005,P0140,3,978.3,3,22.4,Low
2024-11-30,S005,P0141,3,250.35,3,22.4,Low
2024-11-30,S005,P0142,5,1697.95,1,50.0,Overstock
2024-11-30,S005,P0143,4,1201.92,2,34.9,Normal
2024-11-30,S005,P0144,0,0.0,1,0.0,Low
2024-11-30,S005,P0145,3,624.3,1,30.0,Normal
2024-11-30,S005,P0146,1,349.58,1,10.0,Low
2024-11-30,S005,P0147,4,1439.0,2,40.0,Normal
2024-11-30,S005,P0148,6,1605.06,2,60.0,Normal
2024-11-30,S005,P0149,5,1966.8,1,50.0,Overstock
2024-11-30,S005,P0150,3,1119.54,1,30.0,Normal
2024-11-30,S005,P0151,8,590.88,2,71.4,Normal
2024-11-30,S005,P0152,3,1030.89,1,30.0,Normal
2024-11-30,S005,P0153,4,1261.76,1,40.0,Normal
2024-11-30,S005,P0154,7,1272.67,2,65.7,Normal
2024-11-30,S005,P0155,10,3223.0,1,100.0,Overstock
2024-11-30,S005,P0156,4,1794.88,1,40.0,Normal
2024-11-30,S005,P0157,9,1556.55,3,54.0,Normal
2024-11-30,S005,P0158,3,569.73,1,30.0,Normal
2024-11-30,S005,P0159,4,608.92,1,40.0,Normal
2024-11-30,S005,P0160,1,386.4,2,10.0,Low
2024-11-30,S005,P0161,1,184.86,1,10.0,Low
2024-11-30,S005,P0162,5,436.5,2,50.0,Normal
2024-11-30,S005,P0163,1,312.39,1,10.0,Low
2024-11-30,S005,P0164,5,1440.7,1,50.0,Overstock
2024-11-30,S005,P0165,1,140.06,1,10.0,Low
2024-11-30,S005,P0166,6,2294.4,2,60.0,Normal
2024-11-30,S005,P0167,3,927.57,1,30.0,Normal
2024-11-30,S005,P0168,8,3445.36,2,61.0,Normal
2024-11-30,S005,P0169,3,846.21,1,30.0,Normal
2024-11-30,S005,P0170,2,429.08,1,20.0,Normal
2024-11-30,S005,P0171,5,2231.05,3,35.9,Normal
2024-11-30,S005,P0172,3,1304.52,1,30.0,Normal
2024-11-30,S005,P0173,6,1023.42,1,60.0,Overstock
2024-11-30,S005,P0174,1,279.76,1,10.0,Low
2024-11-30,S005,P0175,3,995.88,1,30.0,Normal
2024-11-30,S005,P0176,2,358.96,1,20.0,Normal
2024-11-30,S005,P0177,1,95.61,1,6.3,Low
2024-11-30,S005,P0178,0,0.0,1,0.0,Low
2024-11-30,S005,P0179,0,0.0,1,0.0,Low
2024-11-30,S005,P0180,0,0.0,1,0.0,Low
2024-11-30,S005,P0181,0,0.0,1,0.0,Low
2024-11-30,S005,P0182,1,75.05,1,8.5,Low
2024-11-30,S005,P0183,1,24.38,1,6.9,Low
2024-11-30,S005,P0184,3,142.62,1,15.2,Normal
2024-11-30,S005,P0185,2,166.78,1,19.3,Normal
2024-11-30,S005,P0186,0,0.0,1,0.0,Low
2024-11-30,S005,P0187,0,0.0,1,0.0,Low
2024-11-30,S005,P0188,0,0.0,1,0.0,Low
2024-11-30,S005,P0189,4,457.4,1,28.7,Normal
2024-11-30,S005,P0190,3,278.64,1,18.6,Normal
2024-11-30,S005,P0191,0,0.0,1,0.0,Low
2024-11-30,S005,P0192,2,230.28,1,19.3,Normal
2024-11-30,S005,P0193,3,212.46,1,17.7,Normal
2024-11-30,S005,P0194,4,412.84,1,25.2,Normal
2024-11-30,S005,P0195,0,0.0,1,0.0,Low
2024-11-30,S005,P0196,0,0.0,1,0.0,Low
2024-11-30,S005,P0197,2,215.84,1,11.8,Normal
2024-11-30,S005,P0198,2,43.0,1,9.4,Normal
2024-11-30,S005,P0199,2,141.52,1,13.8,Normal
2024-11-30,S005,P0200,2,245.18,1,9.4,Normal
2024-11-30,S005,P0201,0,0.0,1,0.0,Low
2024-11-30,S005,P0202,0,0.0,1,0.0,Low
2024-11-30,S005,P0203,1,50.39,1,9.6,Low
2024-11-30,S005,P0204,3,368.31,1,22.4,Normal
2024-11-30,S005,P0205,4,1104.12,2,28.2,Normal
2024-11-30,S005,P0206,0,0.0,1,0.0,Low
2024-11-30,S005,P0207,0,0.0,1,0.0,Low
2024-11-30,S005,P0208,2,689.62,1,19.3,Normal
2024-11-30,S005,P0209,1,311.12,1,10.0,Low
2024-11-30,S005,P0210,2,540.82,1,20.0,Normal
2024-11-30,S005,P0211,1,213.74,1,10.0,Low
2024-11-30,S005,P0212,0,0.0,1,0.0,Low
2024-11-30,S005,P0213,1,275.06,1,8.5,Low
2024-11-30,S005,P0214,4,827.04,1,34.0,Normal
2024-11-30,S005,P0215,3,801.09,1,23.4,Normal
2024-11-30,S005,P0216,6,1095.6,1,47.7,Overstock
2024-11-30,S005,P0217,2,179.38,1,20.0,Normal
2024-11-30,S005,P0218,3,844.89,1,25.0,Normal
2024-11-30,S005,P0219,2,399.58,1,19.3,Normal
2024-11-30,S005,P0220,4,670.32,2,29.3,Normal
2024-11-30,S005,P0221,1,196.29,1,10.0,Low
2024-11-30,S005,P0222,6,1584.54,1,46.7,Overstock
2024-11-30,S005,P0223,3,733.68,1,30.0,Normal
2024-11-30,S005,P0224,5,1632.3,1,50.0,Overstock
2024-11-30,S005,P0225,5,1020.4,1,43.6,Overstock
2024-11-30,S005,P0226,2,525.9,1,20.0,Normal
2024-11-30,S005,P0227,1,346.67,1,10.0,Low
2024-11-30,S005,P0228,1,203.35,1,10.0,Low
2024-11-30,S005,P0229,4,435.2,2,27.6,Normal
2024-11-30,S005,P0230,3,479.67,1,28.2,Normal
2024-11-30,S005,P0231,1,154.11,1,10.0,Low
2024-11-30,S005,P0232,2,562.4,1,20.0,Normal
2024-11-30,S006,P0001,12,1705.92,5,28.2,Normal
2024-11-30,S006,P0002,13,1524.77,8,19.1,Normal
2024-11-30,S006,P0003,22,1472.24,8,32.2,Normal
2024-11-30,S006,P0004,11,1957.23,6,19.9,Normal
2024-11-30,S006,P0005,10,789.2,5,23.6,Normal
2024-11-30,S006,P0006,11,1010.13,5,24.5,Normal
2024-11-30,S006,P0007,9,1127.52,5,21.5,Normal
2024-11-30,S006,P0008,14,1466.08,6,26.4,Normal
2024-11-30,S006,P0009,15,2370.0,6,28.9,Normal
2024-11-30,S006,P0010,15,2290.65,6,27.2,Normal
2024-11-30,S006,P0011,5,839.2,4,14.1,Normal
2024-11-30,S006,P0012,10,1317.6,7,17.2,Normal
2024-11-30,S006,P0013,17,1310.36,7,28.7,Normal
2024-11-30,S006,P0014,12,1199.76,5,26.8,Normal
2024-11-30,S006,P0015,12,2155.56,4,36.9,Normal
2024-11-30,S006,P0016,9,1312.29,4,25.0,Normal
2024-11-30,S006,P0017,16,2414.24,5,35.3,Normal
2024-11-30,S006,P0018,20,1868.6,7,32.8,Normal
2024-11-30,S006,P0019,8,1284.08,5,17.4,Normal
2024-11-30,S006,P0020,14,2031.68,5,32.6,Normal
2024-11-30,S006,P0021,16,1297.44,5,34.4,Normal
2024-11-30,S006,P0022,14,2464.84,5,32.2,Normal
2024-11-30,S006,P0023,11,1736.13,5,24.1,Normal
2024-11-30,S006,P0024,17,1569.95,6,30.1,Normal
2024-11-30,S006,P0025,23,1963.74,7,37.4,Normal
2024-11-30,S006,P0026,11,808.72,7,18.9,Normal
2024-11-30,S006,P0027,10,1424.7,5,24.4,Normal
2024-11-30,S006,P0028,16,2117.92,6,30.2,Normal
2024-11-30,S006,P0029,22,2505.14,7,35.3,Normal
2024-11-30,S006,P0030,15,2186.1,5,36.4,Normal
2024-11-30,S006,P0031,10,1793.2,5,22.0,Normal
2024-11-30,S006,P0032,8,825.68,4,21.9,Normal
2024-11-30,S006,P0033,3,82.26,1,9.4,Normal
2024-11-30,S006,P0034,3,99.48,1,5.1,Normal
2024-11-30,S006,P0035,5,645.6,1,10.4,Overstock
2024-11-30,S006,P0036,4,209.48,1,7.6,Normal
2024-11-30,S006,P0037,4,160.88,1,9.2,Normal
2024-11-30,S006,P0038,0,0.0,1,0.0,Low
2024-11-30,S006,P0039,1,36.15,1,2.1,Low
2024-11-30,S006,P0040,0,0.0,1,0.0,Low
2024-11-30,S006,P0041,3,213.9,1,9.2,Normal
2024-11-30,S006,P0042,4,188.12,1,9.6,Normal
2024-11-30,S006,P0043,5,230.5,1,15.0,Overstock
2024-11-30,S006,P0044,5,589.6,2,7.5,Normal
2024-11-30,S006,P0045,1,100.0,1,3.2,Low
2024-11-30,S006,P0046,2,263.06,1,4.1,Normal
2024-11-30,S006,P0047,2,161.7,1,4.1,Normal
2024-11-30,S006,P0048,2,87.86,1,3.2,Normal
2024-11-30,S006,P0049,0,0.0,1,0.0,Low
2024-11-30,S006,P0050,2,210.22,1,6.0,Normal
2024-11-30,S006,P0051,6,281.04,2,8.8,Normal
2024-11-30,S006,P0052,4,438.44,1,7.4,Normal
2024-11-30,S006,P0053,4,123.08,1,7.2,Normal
2024-11-30,S006,P0054,1,135.49,1,1.7,Low
2024-11-30,S006,P0055,8,747.44,1,12.7,Overstock
2024-11-30,S006,P0056,1,38.79,1,1.9,Low
2024-11-30,S006,P0057,0,0.0,1,0.0,Low
2024-11-30,S006,P0058,0,0.0,1,0.0,Low
2024-11-30,S006,P0059,1,102.02,1,3.1,Low
2024-11-30,S006,P0060,2,80.1,1,4.3,Normal
2024-11-30,S006,P0061,4,827.48,2,9.5,Normal
2024-11-30,S006,P0062,1,149.91,1,3.1,Low
2024-11-30,S006,P0063,4,537.84,2,7.5,Normal
2024-11-30,S006,P0064,3,593.88,1,9.6,Normal
2024-11-30,S006,P0065,2,128.36,1,5.8,Normal
2024-11-30,S006,P0066,3,651.03,2,7.2,Normal
2024-11-30,S006,P0067,6,542.34,1,15.8,Overstock
2024-11-30,S006,P0068,8,450.8,2,18.3,Normal
2024-11-30,S006,P0069,4,348.48,1,10.8,Normal
2024-11-30,S006,P0070,9,1459.71,3,11.8,Normal
2024-11-30,S006,P0071,7,1417.43,2,14.5,Normal
2024-11-30,S006,P0072,4,753.72,2,8.6,Normal
2024-11-30,S006,P0073,2,305.74,1,8.0,Normal
2024-11-30,S006,P0074,8,1324.4,2,16.0,Normal
2024-11-30,S006,P0075,5,1049.15,2,9.1,Normal
2024-11-30,S006,P0076,7,291.69,3,10.4,Normal
2024-11-30,S006,P0077,6,351.48,2,13.1,Normal
2024-11-30,S006,P0078,0,0.0,1,0.0,Low
2024-11-30,S006,P0079,3,537.96,1,8.2,Normal
2024-11-30,S006,P0080,0,0.0,1,0.0,Low
2024-11-30,S006,P0081,4,862.4,2,6.6,Normal
2024-11-30,S006,P0082,3,204.54,2,5.3,Normal
2024-11-30,S006,P0083,2,168.72,1,5.2,Normal
2024-11-30,S006,P0084,4,785.4,1,10.2,Normal
2024-11-30,S006,P0085,2,372.14,1,5.8,Normal
2024-11-30,S006,P0086,4,304.96,2,7.8,Normal
2024-11-30,S006,P0087,5,432.7,2,7.9,Normal
2024-11-30,S006,P0088,2,307.34,2,4.0,Low
2024-11-30,S006,P0089,21,759.15,7,40.5,Normal
2024-11-30,S006,P0090,21,3249.75,6,47.4,Normal
2024-11-30,S006,P0091,14,1131.76,4,42.7,Normal
2024-11-30,S006,P0092,15,1573.05,6,33.9,Normal
2024-11-30,S006,P0093,10,466.1,5,26.5,Normal
2024-11-30,S006,P0094,14,1299.06,6,31.8,Normal
2024-11-30,S006,P0095,13,1044.94,8,21.6,Normal
2024-11-30,S006,P0096,11,703.45,6,26.5,Normal
2024-11-30,S006,P0097,12,759.6,6,27.4,Normal
2024-11-30,S006,P0098,15,1464.3,5,38.7,Normal
2024-11-30,S006,P0099,12,1274.04,4,46.2,Normal
2024-11-30,S006,P0100,8,481.36,3,41.8,Normal
2024-11-30,S006,P0101,13,1064.05,4,42.1,Normal
2024-11-30,S006,P0102,10,1122.4,6,23.0,Normal
2024-11-30,S006,P0103,7,942.06,5,20.0,Normal
2024-11-30,S006,P0104,12,1595.04,5,33.0,Normal
2024-11-30,S006,P0105,22,3470.5,6,47.6,Normal
2024-11-30,S006,P0106,11,858.22,5,28.6,Normal
2024-11-30,S006,P0107,11,981.31,6,25.2,Normal
2024-11-30,S006,P0108,19,2450.62,6,42.1,Normal
2024-11-30,S006,P0109,19,1862.76,6,44.9,Normal
2024-11-30,S006,P0110,11,425.37,4,35.0,Normal
2024-11-30,S006,P0111,9,951.93,5,25.3,Normal
2024-11-30,S006,P0112,5,412.15,4,15.6,Normal
2024-11-30,S006,P0113,23,1294.67,7,46.0,Normal
2024-11-30,S006,P0114,16,1405.44,6,38.0,Normal
2024-11-30,S006,P0115,14,1678.6,6,31.6,Normal
2024-11-30,S006,P0116,17,2465.34,6,35.6,Normal
2024-11-30,S006,P0117,18,1325.16,8,30.8,Normal
2024-11-30,S006,P0118,17,1327.36,5,42.3,Normal
2024-11-30,S006,P0119,15,430.8,7,28.0,Normal
2024-11-30,S006,P0120,12,1829.4,5,30.1,Normal
2024-11-30,S006,P0121,15,930.0,6,45.8,Normal
2024-11-30,S006,P0122,16,3887.84,7,44.4,Normal
2024-11-30,S006,P0123,16,2153.6,4,73.2,Normal
2024-11-30,S006,P0124,5,871.4,3,32.7,Normal
2024-11-30,S006,P0125,10,3457.7,3,53.8,Normal
2024-11-30,S006,P0126,7,1828.68,4,30.9,Normal
2024-11-30,S006,P0127,18,1910.52,5,70.8,Normal
2024-11-30,S006,P0128,18,3400.2,8,44.8,Normal
2024-11-30,S006,P0129,7,2231.74,4,37.1,Normal
2024-11-30,S006,P0130,16,5501.92,6,51.4,Normal
2024-11-30,S006,P0131,13,1771.12,6,43.7,Normal
2024-11-30,S006,P0132,13,4977.31,4,57.3,Normal
2024-11-30,S006,P0133,11,1229.91,3,64.9,Normal
2024-11-30,S006,P0134,13,4969.12,4,56.0,Normal
2024-11-30,S006,P0135,14,1638.7,6,45.3,Normal
2024-11-30,S006,P0136,10,3880.1,4,46.3,Normal
2024-11-30,S006,P0137,8,2046.16,5,27.6,Normal
2024-11-30,S006,P0138,25,9502.5,7,64.9,Normal
2024-11-30,S006,P0139,12,3564.6,5,47.2,Normal
2024-11-30,S006,P0140,12,3913.2,7,30.5,Normal
2024-11-30,S006,P0141,20,1669.0,6,58.6,Normal
2024-11-30,S006,P0142,10,3395.9,4,47.5,Normal
2024-11-30,S006,P0143,12,3605.76,5,46.7,Normal
2024-11-30,S006,P0144,17,5691.43,5,64.8,Normal
2024-11-30,S006,P0145,9,1872.9,4,41.7,Normal
2024-11-30,S006,P0146,8,2796.64,3,43.1,Normal
2024-11-30,S006,P0147,9,3237.75,7,25.5,Normal
2024-11-30,S006,P0148,13,3477.63,5,44.9,Normal
2024-11-30,S006,P0149,10,3933.6,4,50.8,Normal
2024-11-30,S006,P0150,6,2239.08,5,25.0,Normal
2024-11-30,S006,P0151,15,1107.9,6,49.9,Normal
2024-11-30,S006,P0152,10,3436.3,4,42.1,Normal
2024-11-30,S006,P0153,11,3469.84,4,46.8,Normal
2024-11-30,S006,P0154,15,2727.15,5,59.0,Normal
2024-11-30,S006,P0155,15,4834.5,7,43.2,Normal
2024-11-30,S006,P0156,7,3141.04,4,29.8,Normal
2024-11-30,S006,P0157,15,2594.25,7,40.4,Normal
2024-11-30,S006,P0158,19,3608.29,7,50.4,Normal
2024-11-30,S006,P0159,11,1674.53,5,44.2,Normal
2024-11-30,S006,P0160,16,6182.4,6,53.7,Normal
2024-11-30,S006,P0161,18,3327.48,5,65.2,Normal
2024-11-30,S006,P0162,7,611.1,7,20.0,Low
2024-11-30,S006,P0163,14,4373.46,5,55.1,Normal
2024-11-30,S006,P0164,6,1728.84,5,23.6,Normal
2024-11-30,S006,P0165,10,1400.6,4,52.3,Normal
2024-11-30,S006,P0166,16,6118.4,7,46.1,Normal
2024-11-30,S006,P0167,11,3401.09,4,47.9,Normal
2024-11-30,S006,P0168,7,3014.69,4,30.5,Normal
2024-11-30,S006,P0169,8,2256.56,4,38.0,Normal
2024-11-30,S006,P0170,12,2574.48,5,42.2,Normal
2024-11-30,S006,P0171,11,4908.31,4,46.3,Normal
2024-11-30,S006,P0172,8,3478.72,3,49.6,Normal
2024-11-30,S006,P0173,10,1705.7,5,34.5,Normal
2024-11-30,S006,P0174,14,3916.64,5,49.3,Normal
2024-11-30,S006,P0175,9,2987.64,4,40.7,Normal
2024-11-30,S006,P0176,12,2153.76,3,65.6,Normal
2024-11-30,S006,P0177,0,0.0,1,0.0,Low
2024-11-30,S006,P0178,2,65.26,1,6.5,Normal
2024-11-30,S006,P0179,0,0.0,1,0.0,Low
2024-11-30,S006,P0180,0,0.0,1,0.0,Low
2024-11-30,S006,P0181,3,101.04,1,6.9,Normal
2024-11-30,S006,P0182,1,75.05,1,3.7,Low
2024-11-30,S006,P0183,2,48.76,1,5.0,Normal
2024-11-30,S006,P0184,5,237.7,1,9.0,Overstock
2024-11-30,S006,P0185,0,0.0,1,0.0,Low
2024-11-30,S006,P0186,1,77.09,1,2.1,Low
2024-11-30,S006,P0187,4,518.64,1,6.4,Normal
2024-11-30,S006,P0188,0,0.0,1,0.0,Low
2024-11-30,S006,P0189,3,343.05,1,6.5,Normal
2024-11-30,S006,P0190,3,278.64,1,8.9,Normal
2024-11-30,S006,P0191,3,89.07,1,10.4,Normal
2024-11-30,S006,P0192,6,690.84,1,10.1,Overstock
2024-11-30,S006,P0193,4,283.28,1,8.7,Normal
2024-11-30,S006,P0194,2,206.42,1,5.8,Normal
2024-11-30,S006,P0195,2,98.76,1,6.0,Normal
2024-11-30,S006,P0196,6,701.34,1,18.0,Overstock
2024-11-30,S006,P0197,2,215.84,1,3.9,Normal
2024-11-30,S006,P0198,5,107.5,1,10.2,Overstock
2024-11-30,S006,P0199,2,141.52,1,4.0,Normal
2024-11-30,S006,P0200,1,122.59,1,2.0,Low
2024-11-30,S006,P0201,2,223.64,1,3.9,Normal
2024-11-30,S006,P0202,1,80.64,1,3.7,Low
2024-11-30,S006,P0203,2,100.78,1,5.7,Normal
2024-11-30,S006,P0204,0,0.0,1,0.0,Low
2024-11-30,S006,P0205,9,2484.27,3,31.1,Normal
2024-11-30,S006,P0206,9,1805.13,3,32.9,Normal
2024-11-30,S006,P0207,3,857.94,2,15.7,Normal
2024-11-30,S006,P0208,10,3448.1,3,33.9,Normal
2024-11-30,S006,P0209,7,2177.84,2,31.6,Normal
2024-11-30,S006,P0210,5,1352.05,2,26.9,Normal
2024-11-30,S006,P0211,7,1496.18,2,35.6,Normal
2024-11-30,S006,P0212,9,2844.27,4,24.4,Normal
2024-11-30,S006,P0213,11,3025.66,3,36.6,Normal
2024-11-30,S006,P0214,7,1447.32,3,23.7,Normal
2024-11-30,S006,P0215,8,2136.24,4,22.4,Normal
2024-11-30,S006,P0216,3,547.8,2,16.9,Normal
2024-11-30,S006,P0217,13,1165.97,3,51.7,Overstock
2024-11-30,S006,P0218,17,4787.71,5,40.9,Normal
2024-11-30,S006,P0219,6,1198.74,4,15.7,Normal
2024-11-30,S006,P0220,9,1508.22,4,25.7,Normal
2024-11-30,S006,P0221,5,981.45,3,20.3,Normal
2024-11-30,S006,P0222,10,2640.9,4,25.4,Normal
2024-11-30,S006,P0223,10,2445.6,3,37.7,Normal
2024-11-30,S006,P0224,10,3264.6,3,42.1,Normal
2024-11-30,S006,P0225,7,1428.56,2,33.3,Normal
2024-11-30,S006,P0226,4,1051.8,3,17.0,Normal
2024-11-30,S006,P0227,11,3813.37,5,27.2,Normal
2024-11-30,S006,P0228,7,1423.45,3,24.2,Normal
2024-11-30,S006,P0229,13,1414.4,4,35.2,Normal
2024-11-30,S006,P0230,5,799.45,4,13.8,Normal
2024-11-30,S006,P0231,9,1386.99,4,25.9,Normal
2024-11-30,S006,P0232,11,3093.2,3,35.9,Normal
2024-11-30,S007,P0001,10,1421.6,4,26.3,Normal
2024-11-30,S007,P0002,24,2814.96,8,35.9,Normal
2024-11-30,S007,P0003,11,736.12,7,18.8,Normal
2024-11-30,S007,P0004,13,2313.09,5,28.7,Normal
2024-11-30,S007,P0005,5,394.6,4,14.0,Normal
2024-11-30,S007,P0006,19,1744.77,5,41.1,Normal
2024-11-30,S007,P0007,12,1503.36,4,31.6,Normal
2024-11-30,S007,P0008,16,1675.52,7,25.2,Normal
2024-11-30,S007,P0009,17,2686.0,6,31.0,Normal
2024-11-30,S007,P0010,12,1832.52,5,26.3,Normal
2024-11-30,S007,P0011,8,1342.72,3,32.2,Normal
2024-11-30,S007,P0012,15,1976.4,7,23.1,Normal
2024-11-30,S007,P0013,30,2312.4,8,42.6,Normal
2024-11-30,S007,P0014,19,1899.62,5,45.8,Normal
2024-11-30,S007,P0015,11,1975.93,6,21.6,Normal
2024-11-30,S007,P0016,6,874.86,4,18.0,Normal
2024-11-30,S007,P0017,18,2716.02,6,36.2,Normal
2024-11-30,S007,P0018,13,1214.59,6,26.6,Normal
2024-11-30,S007,P0019,11,1765.61,6,19.2,Normal
2024-11-30,S007,P0020,15,2176.8,5,35.6,Normal
2024-11-30,S007,P0021,21,1702.89,6,36.6,Normal
2024-11-30,S007,P0022,9,1584.54,4,24.6,Normal
2024-11-30,S007,P0023,17,2683.11,5,36.0,Normal
2024-11-30,S007,P0024,11,1015.85,5,25.0,Normal
2024-11-30,S007,P0025,13,1109.94,6,26.4,Normal
2024-11-30,S007,P0026,10,735.2,7,15.6,Normal
2024-11-30,S007,P0027,13,1852.11,5,30.5,Normal
2024-11-30,S007,P0028,17,2250.29,5,36.4,Normal
2024-11-30,S007,P0029,14,1594.18,6,27.4,Normal
2024-11-30,S007,P0030,14,2040.36,4,36.9,Normal
2024-11-30,S007,P0031,12,2151.84,6,21.2,Normal
2024-11-30,S007,P0032,11,1135.31,5,25.0,Normal
2024-11-30,S007,P0033,3,82.26,1,9.0,Normal
2024-11-30,S007,P0034,4,132.64,1,7.0,Normal
2024-11-30,S007,P0035,5,645.6,1,8.0,Overstock
2024-11-30,S007,P0036,2,104.74,1,4.3,Normal
2024-11-30,S007,P0037,0,0.0,1,0.0,Low
2024-11-30,S007,P0038,4,460.92,1,10.3,Normal
2024-11-30,S007,P0039,0,0.0,1,0.0,Low
2024-11-30,S007,P0040,6,472.26,1,14.4,Overstock
2024-11-30,S007,P0041,5,356.5,1,12.4,Overstock
2024-11-30,S007,P0042,2,94.06,1,4.0,Normal
2024-11-30,S007,P0043,2,92.2,1,5.4,Normal
2024-11-30,S007,P0044,4,471.68,1,6.5,Normal
2024-11-30,S007,P0045,3,300.0,1,7.7,Normal
2024-11-30,S007,P0046,4,526.12,1,7.9,Normal
2024-11-30,S007,P0047,3,242.55,1,5.4,Normal
